Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Status,Name,Birthday,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Rt,Yds.1,Y/Rt,TD.1,Fmb,FL,FF,FR,Yds.2,TD.2,Att,Y/A,Pts,TD.3,Int,PD,Yds.3,TD.4,Sfty,Ret,Y/R.1,Yds.4,2PM,Cmp,Att.1,Cmp%,Rate,Y/A.1,AY/A,Yds.5,TD.5,Yds.6,TD.6,Sk.1,Int.1,Yds.7,TD.7,XPM,XPA,XP%,FGM,FGA,FG%,Pnt,Y/P,Blck
84.0,2005.0,2005-10-02,4.0,4.0,28.033,SEA,@,WAS,L 17-20,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,4,1,98,4.00,1,25.0%,1.00,"",4,"",0,1,0,0,0,0,1,20,4.90,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
85.0,2005.0,2005-10-09,5.0,5.0,28.04,SEA,@,STL,W 37-31,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,6,3,119,5.33,2,50.0%,2.67,"",16,"",0,0,"",0,0,0,2,25,4.76,12,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
86.0,2005.0,2005-10-16,6.0,6.0,28.047,SEA,"",HOU,W 42-10,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,2,1,141,1.00,4,50.0%,0.50,"",1,"",0,1,0,0,0,0,4,22,6.41,24,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
87.0,2005.0,2005-10-23,7.0,7.0,28.054,SEA,"",DAL,W 13-10,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,2,0,61,"",0,0.0%,0.00,"",0,"",0,0,"",0,0,0,0,21,2.90,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
88.0,2005.0,2005-11-06,8.0,9.0,28.068,SEA,@,ARI,W 33-19,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,0,0,173,"",2,0.0%,"","",0,"",0,0,"",0,0,0,2,23,7.52,12,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
89.0,2005.0,2005-11-13,9.0,10.0,28.075,SEA,"",STL,W 31-16,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,1,165,9.00,3,100.0%,9.00,"",9,"",0,0,"",0,0,0,3,33,5.00,18,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
90.0,2005.0,2005-11-20,10.0,11.0,28.082,SEA,@,SFO,W 27-25,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,2,1,115,7.00,2,50.0%,3.50,"",7,"",0,0,"",0,0,0,2,24,4.79,12,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
91.0,2005.0,2005-11-27,11.0,12.0,28.089,SEA,"",NYG,W 24-21,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,3,1,110,4.00,1,33.3%,1.33,"",4,"",0,1,0,0,0,0,1,31,3.55,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
92.0,2005.0,2005-12-05,12.0,13.0,28.097,SEA,@,PHI,W 42-0,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,0,0,49,"",2,0.0%,"","",0,"",0,0,"",0,0,0,2,19,2.58,12,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
93.0,2005.0,2005-12-11,13.0,14.0,28.103,SEA,"",SFO,W 41-3,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,4,4,108,5.00,1,100.0%,5.00,"",20,"",0,1,0,0,0,0,1,21,5.14,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
94.0,2005.0,2005-12-18,14.0,15.0,28.11,SEA,@,TEN,W 28-24,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,0,0,172,"",1,0.0%,"","",0,"",0,0,"",0,0,0,1,26,6.62,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
95.0,2005.0,2005-12-24,15.0,16.0,28.116,SEA,"",IND,W 28-13,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,1,139,6.00,2,100.0%,6.00,"",6,"",1,0,"",0,0,0,3,21,6.62,18,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
96.0,2005.0,2006-01-01,16.0,17.0,28.124,SEA,@,GNB,L 17-23,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,0,0,73,"",1,0.0%,"","",0,"",0,1,1,0,0,0,1,20,3.65,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
97.0,2006.0,2006-09-10,1.0,1.0,29.011,SEA,@,DET,W 9-6,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,2,2,51,0.50,0,100.0%,0.50,"",1,"",0,2,1,0,1,0,0,19,2.68,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
98.0,2006.0,2006-09-17,2.0,2.0,29.018,SEA,"",ARI,W 21-10,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,2,1,89,9.00,1,50.0%,4.50,"",9,"",0,0,"",0,0,0,1,26,3.42,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
99.0,2006.0,2006-09-24,3.0,3.0,29.025,SEA,"",NYG,W 42-30,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,2,2,47,6.00,1,100.0%,6.00,"",12,"",0,0,"",0,0,0,1,20,2.35,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
106.0,2006.0,2006-11-19,10.0,11.0,29.081,SEA,@,SFO,L 14-20,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,1,37,2.00,0,100.0%,2.00,"",2,"",0,0,"",0,0,0,0,17,2.18,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
107.0,2006.0,2006-11-27,11.0,12.0,29.089,SEA,"",GNB,W 34-24,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,0,201,"",0,0.0%,0.00,"",0,"",0,1,0,0,1,0,0,40,5.03,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
108.0,2006.0,2006-12-03,12.0,13.0,29.095,SEA,@,DEN,W 23-20,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,1,90,2.00,1,100.0%,2.00,"",2,"",0,0,"",0,0,0,1,26,3.46,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
109.0,2006.0,2006-12-10,13.0,14.0,29.102,SEA,@,ARI,L 21-27,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,2,2,76,3.00,0,100.0%,3.00,"",6,"",0,1,1,0,0,0,0,22,3.45,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
110.0,2006.0,2006-12-14,14.0,15.0,29.106,SEA,"",SFO,L 14-24,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,0,73,"",1,0.0%,0.00,"",0,"",0,1,0,0,0,0,1,23,3.17,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
111.0,2006.0,2006-12-24,15.0,16.0,29.116,SEA,"",SDG,L 17-20,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,3,2,140,1.00,2,66.7%,0.67,"",2,"",0,0,"",0,0,0,2,31,4.52,12,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
112.0,2006.0,2006-12-31,16.0,17.0,29.123,SEA,@,TAM,W 23-7,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,1,92,14.00,1,100.0%,14.00,"",14,"",0,1,1,0,0,0,1,28,3.29,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
113.0,2007.0,2007-09-09,1.0,1.0,30.01,SEA,"",TAM,W 20-6,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,3,2,105,6.00,1,66.7%,4.00,"",12,"",0,1,0,0,1,0,1,27,3.89,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
114.0,2007.0,2007-09-16,2.0,2.0,30.017,SEA,@,ARI,L 20-23,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,2,2,70,2.50,1,100.0%,2.50,"",5,"",0,0,"",0,0,0,1,18,3.89,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
115.0,2007.0,2007-09-23,3.0,3.0,30.024,SEA,"",CIN,W 24-21,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,4,2,100,4.00,0,50.0%,2.00,"",8,"",0,0,"",0,0,0,0,21,4.76,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
116.0,2007.0,2007-09-30,4.0,4.0,30.031,SEA,@,SFO,W 23-3,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,1,78,5.00,0,100.0%,5.00,"",5,"",0,0,"",0,0,0,0,25,3.12,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
117.0,2007.0,2007-10-07,5.0,5.0,30.038,SEA,@,PIT,L 0-21,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,4,3,25,2.33,0,75.0%,1.75,"",7,"",0,0,"",0,0,0,0,11,2.27,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
118.0,2007.0,2007-10-14,6.0,6.0,30.045,SEA,"",NOR,L 17-28,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,0,35,"",0,0.0%,0.00,"",0,"",0,0,"",0,0,0,0,14,2.50,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
119.0,2007.0,2007-10-21,7.0,7.0,30.052,SEA,"",STL,W 33-6,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,2,1,47,18.00,0,50.0%,9.00,"",18,"",0,0,"",0,0,0,0,19,2.47,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
120.0,2007.0,2007-11-04,8.0,9.0,30.066,SEA,@,CLE,L 30-33,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,3,1,32,1.00,0,33.3%,0.33,"",1,"",0,0,"",0,0,0,0,14,2.29,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
124.0,2007.0,2007-12-02,12.0,13.0,30.094,SEA,@,PHI,W 28-24,"","","","","","","","","","","","","","",Shaun Alexander,1977-08-30,0,0,65,"",1,0.0%,"","",0,"",0,0,"",0,0,0,1,20,3.25,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
125.0,2007.0,2007-12-09,13.0,14.0,30.101,SEA,"",ARI,W 42-21,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,0,38,"",0,0.0%,0.00,"",0,"",0,0,"",0,0,0,0,10,3.80,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
126.0,2007.0,2007-12-16,14.0,15.0,30.108,SEA,@,CAR,L 10-13,*,"","","","","","","","","","","","","",Shaun Alexander,1977-08-30,2,1,17,6.00,0,50.0%,3.00,"",6,"",0,1,0,0,0,0,0,7,2.43,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
127.0,2007.0,2007-12-23,15.0,16.0,30.115,SEA,"",BAL,W 27-6,"","","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,1,73,14.00,0,100.0%,14.00,"",14,"",1,0,"",0,0,0,1,13,5.62,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
128.0,2007.0,2007-12-30,16.0,17.0,30.122,SEA,@,ATL,L 41-44,"","","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,0,31,"",1,0.0%,0.00,"",0,"",0,0,"",0,0,0,1,8,3.88,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
129.0,2008.0,2008-10-19,7.0,7.0,31.05,WAS,"",CLE,W 14-11,"","","","","","","","","","","","","","",Shaun Alexander,1977-08-30,0,0,8,"",0,0.0%,"","",0,"",0,0,"",0,0,0,0,3,2.67,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
130.0,2008.0,2008-10-26,8.0,8.0,31.057,WAS,@,DET,W 25-17,"","","","","","","","","","","","","","",Shaun Alexander,1977-08-30,1,1,11,9.00,0,100.0%,9.00,"",9,"",0,0,"",0,0,0,0,6,1.83,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
131.0,2008.0,2008-11-03,9.0,9.0,31.065,WAS,"",PIT,L 6-23,"","","","","","","","","","","","","","",Shaun Alexander,1977-08-30,0,0,4,"",0,0.0%,"","",0,"",0,0,"",0,0,0,0,1,4.00,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
132.0,2008.0,2008-11-16,10.0,11.0,31.078,WAS,"",DAL,L 10-14,"","","","","","","","","","","","","","",Shaun Alexander,1977-08-30,0,0,1,"",0,0.0%,"","",0,"",0,0,"",0,0,0,0,1,1.00,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
3.0,2014.0,2014-12-14,14.0,15.0,23.045,TAM,@,CAR,L 17-19,"","","","","","","",7,13%,0,0%,0,0%,"",Josh Allen,1991-10-30,"","",0,"",0,"","","","","","",0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
4.0,2014.0,2014-12-21,15.0,16.0,23.052,TAM,"",GNB,L 3-20,"","","","","","","",9,18%,0,0%,0,0%,"",Josh Allen,1991-10-30,"","",0,"",0,"","","","","","",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5.0,2014.0,2014-12-28,16.0,17.0,23.059,TAM,"",NOR,L 20-23,"","","","","","","",29,43%,0,0%,0,0%,"",Josh Allen,1991-10-30,"","",0,"",0,"","","","","","",0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1.0,2018.0,2018-09-09,1.0,1.0,22.111,BUF,@,BAL,L 3-47,"",3,0,0,0,"","",32,50%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,74,"",0,0.0%,"","",16,"",0,0,0,0,0,26,0,15,4.93,0,0,0,"",0,0,"","","",0,"",6,4,40.00,56.0,6.50,4.93,"","","","",0.0,"","","","","","","","","","","",""
2.0,2018.0,2018-09-16,2.0,2.0,22.118,BUF,"",LAC,L 20-31,*,5,0,0,0,"","",62,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,245,"",1,0.0%,"","",36,"",0,0,0,0,0,32,0,33,7.42,0,0,2,"",0,0,"","","",0,"",18,8,54.55,63.3,4.00,5.30,"","","","",0.0,"","","","","","","","","","","",""
3.0,2018.0,2018-09-23,3.0,3.0,22.125,BUF,@,MIN,W 27-6,*,3,0,0,0,0,0,67,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,196,"",1,0.0%,"","",32,"",2,3,0,0,2,39,0,22,8.91,12,2,0,"",0,0,"","","",-14,"",15,10,68.18,111.2,3.90,9.82,"","","","",0.0,"","","","","","","","","","","",""
4.0,2018.0,2018-09-30,4.0,4.0,22.132,BUF,@,GNB,L 0-22,*,7,0,0,0,0,0,58,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,151,"",0,0.0%,"","",64,"",0,1,1,0,0,19,0,33,4.58,0,0,2,"",0,0,"","","",0,"",16,5,48.48,36.3,3.80,1.85,"","","","",0.0,"","","","","","","","","","","",""
5.0,2018.0,2018-10-07,5.0,5.0,22.139,BUF,"",TEN,W 13-12,*,1,0,0,0,"","",65,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,82,"",0,0.0%,"","",3,"",1,0,0,0,0,19,0,19,4.32,6,1,1,"",0,0,"","","",0,"",10,4,52.63,42.0,4.75,1.95,"","","","",0.0,"","","","","","","","","","","",""
6.0,2018.0,2018-10-14,6.0,6.0,22.146,BUF,@,HOU,L 13-20,*,2,0,0,0,"","",38,61%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,84,"",0,0.0%,"","",16,"",0,0,0,0,0,20,0,17,4.94,0,0,0,"",0,0,"","","",0,"",10,4,58.82,71.7,5.00,4.94,"","","","",0.0,"","","","","","","","","","","",""
11.0,2018.0,2018-11-25,11.0,12.0,22.188,BUF,"",JAX,W 24-21,*,0,0,0,0,"","",58,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,160,"",1,0.0%,"","",0,"",1,1,0,0,0,99,0,19,8.42,6,1,0,"",0,0,"","","",0,"",8,13,42.11,89.8,7.62,9.47,"","","","",0.0,"","","","","","","","","","","",""
12.0,2018.0,2018-12-02,12.0,13.0,22.195,BUF,@,MIA,L 17-21,*,2,0,0,0,"","",72,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,231,"",2,0.0%,"","",14,"",0,1,0,0,0,135,0,33,7.00,0,0,2,"",0,0,"","","",0,"",18,9,54.55,71.7,15.00,5.48,"","","","",0.0,"","","","","","","","","","","",""
13.0,2018.0,2018-12-09,13.0,14.0,22.202,BUF,"",NYJ,L 23-27,*,3,0,0,0,"","",76,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,1,0,206,"",0,0.0%,0.00,"",14,"",1,1,1,0,0,101,0,36,5.72,6,1,2,"",0,0,"","","",0,"",18,9,50.00,44.4,11.22,3.22,"","","","",0.0,"","","","","","","","","","","",""
14.0,2018.0,2018-12-16,14.0,15.0,22.209,BUF,"",DET,W 14-13,*,1,0,0,0,"","",68,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,204,"",1,0.0%,"","",9,"",1,1,0,0,0,16,0,26,7.85,6,1,0,"",0,0,"","","",0,"",13,9,50.00,89.3,1.78,8.62,"","","","",0.0,"","","","","","","","","","","",""
15.0,2018.0,2018-12-23,15.0,16.0,22.216,BUF,@,NWE,L 12-24,*,0,0,0,0,"","",61,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,217,"",1,0.0%,"","",0,"",0,0,0,0,0,30,0,41,5.29,0,0,2,"",0,0,"","","",0,"",20,5,48.78,52.6,6.00,3.59,"","","","",0.0,"","","","","","","","","","","",""
16.0,2018.0,2018-12-30,16.0,17.0,22.223,BUF,"",MIA,W 42-17,*,1,0,0,0,"","",62,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,224,"",3,0.0%,"","",9,"",2,0,0,0,0,95,0,26,8.62,12,2,1,"",0,0,"","","",0,"",17,9,65.38,114.9,10.56,9.19,"","","","",0.0,"","","","","","","","","","","",""
17.0,2019.0,2019-09-08,1.0,1.0,23.11,BUF,@,NYJ,W 17-16,*,1,0,0,0,0,0,66,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,254,"",1,0.0%,"","",12,"",1,2,2,0,0,38,0,37,6.86,6,1,2,"",0,0,"","","",-1,"",24,10,64.86,71.2,3.80,4.97,"","","","",0.0,"","","","","","","","","","","",""
18.0,2019.0,2019-09-15,2.0,2.0,23.117,BUF,@,NYG,W 28-14,*,3,0,0,0,0,0,70,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,253,"",1,0.0%,"","",16,"",1,0,0,0,0,21,0,30,8.43,6,1,0,"",0,0,"","","",0,"",19,7,63.33,101.1,3.00,9.10,"","","","",0.0,"","","","","","","","","","","",""
19.0,2019.0,2019-09-22,3.0,3.0,23.124,BUF,"",CIN,W 21-17,*,1,0,0,0,0,0,76,99%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,243,"",1,0.0%,"","",2,"",0,2,0,0,1,46,0,36,6.75,0,0,1,"",0,0,"","","",0,"",23,9,63.89,81.1,5.11,6.06,"","","","",0.0,"","","","","","","","","","","",""
20.0,2019.0,2019-09-29,4.0,4.0,23.131,BUF,"",NWE,L 10-16,*,4,0,0,0,0,0,58,73%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,153,"",0,0.0%,"","",31,"",1,1,0,0,0,26,0,28,5.46,6,1,3,"",0,0,"","","",0,"",13,5,46.43,24.0,5.20,0.64,"","","","",0.0,"","","","","","","","","","","",""
21.0,2019.0,2019-10-06,5.0,5.0,23.138,BUF,@,TEN,W 14-7,*,4,0,0,0,0,0,64,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,219,"",2,0.0%,"","",15,"",0,0,0,0,0,27,0,32,6.84,0,0,1,"",0,0,"","","",0,"",23,10,71.88,98.3,2.70,6.69,"","","","",0.0,"","","","","","","","","","","",""
22.0,2019.0,2019-10-20,6.0,7.0,23.152,BUF,"",MIA,W 31-21,*,2,0,0,0,0,0,55,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,202,"",2,0.0%,"","",14,"",0,0,0,0,0,32,0,26,7.77,2,0,0,"",0,0,"","","",0,1,16,4,61.54,111.4,8.00,9.31,"","","","",0.0,"","","","","","","","","","","",""
23.0,2019.0,2019-10-27,7.0,8.0,23.159,BUF,"",PHI,L 13-31,*,4,0,0,0,0,0,59,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,169,"",2,0.0%,"","",14,"",0,3,1,0,1,45,0,34,4.97,0,0,0,"",0,0,"","","",0,"",16,8,47.06,81.6,5.63,6.15,"","","","",0.0,"","","","","","","","","","","",""
24.0,2019.0,2019-11-03,8.0,9.0,23.166,BUF,"",WAS,W 24-9,*,2,0,0,0,0,0,62,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,160,"",1,0.0%,"","",14,"",1,2,0,0,1,12,0,20,8.00,6,1,0,"",0,0,"","","",0,"",14,8,70.00,110.4,1.50,9.00,"","","","",0.0,"","","","","","","","","","","",""
25.0,2019.0,2019-11-10,9.0,10.0,23.173,BUF,@,CLE,L 16-19,*,1,0,0,0,0,0,68,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,266,"",0,0.0%,"","",6,"",2,1,0,0,0,28,0,41,6.49,12,2,0,"",0,0,"","","",0,"",22,6,53.66,73.8,4.67,6.49,"","","","",0.0,"","","","","","","","","","","",""
26.0,2019.0,2019-11-17,10.0,11.0,23.18,BUF,@,MIA,W 37-20,*,0,0,0,0,0,0,71,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,256,"",3,0.0%,"","",0,"",1,0,0,0,0,56,0,33,7.76,6,1,0,"",0,0,"","","",0,"",21,7,63.64,117.7,8.00,9.58,"","","","",0.0,"","","","","","","","","","","",""
27.0,2019.0,2019-11-24,11.0,12.0,23.187,BUF,"",DEN,W 20-3,*,1,0,0,0,0,0,74,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,185,"",2,0.0%,"","",5,"",0,0,0,0,0,56,0,25,7.40,0,0,1,"",0,0,"","","",0,"",15,9,60.00,92.9,6.22,7.20,"","","","",0.0,"","","","","","","","","","","",""
28.0,2019.0,2019-11-28,12.0,13.0,23.191,BUF,@,DAL,W 26-15,*,4,0,0,0,0,0,66,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,231,"",1,0.0%,"","",27,"",1,1,0,0,1,43,0,24,9.63,6,1,0,"",0,0,"","","",0,"",19,10,79.17,120.7,4.30,10.46,"","","","",0.0,"","","","","","","","","","","",""
29.0,2019.0,2019-12-08,13.0,14.0,23.201,BUF,"",BAL,L 17-24,*,6,0,0,0,0,0,73,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,146,"",1,0.0%,"","",41,"",0,2,1,0,0,9,0,39,3.74,0,0,0,"",0,0,"","","",0,"",17,2,43.59,62.6,4.50,4.26,"","","","",0.0,"","","","","","","","","","","",""
30.0,2019.0,2019-12-15,14.0,15.0,23.208,BUF,@,PIT,W 17-10,*,1,0,0,0,0,0,65,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,139,"",1,0.0%,"","",8,"",1,0,0,0,0,28,0,25,5.56,6,1,1,"",0,0,"","","",0,"",13,7,52.00,65.2,4.00,4.56,"","","","",0.0,"","","","","","","","","","","",""
31.0,2019.0,2019-12-21,15.0,16.0,23.214,BUF,@,NWE,L 17-24,*,4,0,0,0,0,0,54,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,208,"",2,0.0%,"","",32,"",0,0,0,0,0,43,0,26,8.00,0,0,0,"",0,0,"","","",0,"",13,7,50.00,102.7,6.14,9.54,"","","","",0.0,"","","","","","","","","","","",""
32.0,2019.0,2019-12-29,16.0,17.0,23.222,BUF,"",NYJ,L 6-13,*,0,0,0,0,0,0,7,11%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,5,"",0,0.0%,"","",0,"",0,0,0,0,0,0,0,5,1.00,0,0,0,"",0,0,"","","",0,"",3,0,60.00,64.6,"",1.00,"","","","",0.0,"","","","","","","","","","","",""
33.0,2020.0,2020-09-13,1.0,1.0,24.115,BUF,"",NYJ,W 27-17,*,3,0,0,0,0,0,87,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,312,"",2,0.0%,"","",6,"",1,2,2,0,0,57,0,46,6.78,6,1,0,"",0,0,"","","",0,"",33,14,71.74,104.6,4.07,7.65,"","","","",0.0,"","","","","","","","","","","",""
34.0,2020.0,2020-09-20,2.0,2.0,24.122,BUF,@,MIA,W 31-28,*,1,0,0,0,0,0,61,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,415,"",4,0.0%,"","",4,"",0,0,0,0,0,19,0,35,11.86,0,0,0,"",0,0,"","","",0,"",24,4,68.57,146.7,4.75,14.14,"","","","",0.0,"","","","","","","","","","","",""
35.0,2020.0,2020-09-27,3.0,3.0,24.129,BUF,"",LAR,W 35-32,*,4,0,0,0,0,0,62,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,311,"",4,0.0%,"","",37,"",1,1,1,0,0,8,0,33,9.42,6,1,1,"",0,0,"","","",0,"",24,4,72.73,128.9,2.00,10.48,"","","","",0.0,"","","","","","","","","","","",""
36.0,2020.0,2020-10-04,4.0,4.0,24.136,BUF,@,LVR,W 30-23,*,1,0,0,0,0,0,61,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,288,"",2,0.0%,"","",14,"",1,0,0,0,0,-1,0,34,8.47,6,1,0,"",0,0,"","","",0,"",24,3,70.59,115.8,-0.33,9.65,"","","","",0.0,"","","","","","","","","","","",""
37.0,2020.0,2020-10-13,5.0,5.0,24.145,BUF,@,TEN,L 16-42,*,1,0,0,0,0,0,65,90%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,263,"",2,0.0%,"","",10,"",0,0,0,0,0,18,0,41,6.41,0,0,2,"",0,0,"","","",0,"",26,4,63.41,77.6,4.50,5.20,"","","","",0.0,"","","","","","","","","","","",""
38.0,2020.0,2020-10-19,6.0,6.0,24.151,BUF,"",KAN,L 17-26,*,0,0,0,0,0,0,53,100%,0,0%,0,0%,"",Josh Allen,1996-05-21,0,0,122,"",2,0.0%,"","",0,"",0,0,0,0,0,42,0,27,4.52,0,0,1,"",0,0,"","","",0,"",14,8,51.85,73.4,5.25,4.33,"","","","",0.0,"","","","","","","","","","","",""
